citycode,city,countrycode,country,towncode,town,villagecode,villagetypecode,PAC,village
445100000000,潮州市,445102000000,湘桥区,445102010000,太平街道,445102010008,111,445102010008111,曾厝巷社区居民委员会
445100000000,潮州市,445102000000,湘桥区,445102010000,太平街道,445102010009,111,445102010009111,西荣路社区居民委员会
445100000000,潮州市,445102000000,湘桥区,445102010000,太平街道,445102010010,111,445102010010111,悦园社区居民委员会
445100000000,潮州市,445102000000,湘桥区,445102010000,太平街道,445102010011,111,445102010011111,金山巷社区居民委员会
445100000000,潮州市,445102000000,湘桥区,445102010000,太平街道,445102010012,111,445102010012111,中山路社区居民委员会
445100000000,潮州市,445102000000,湘桥区,445102010000,太平街道,445102010013,111,445102010013111,北马路社区居民委员会
445100000000,潮州市,445102000000,湘桥区,445102010000,太平街道,445102010014,111,445102010014111,北门外社区居民委员会
445100000000,潮州市,445102000000,湘桥区,445102010000,太平街道,445102010015,111,445102010015111,下东平路社区居民委员会
445100000000,潮州市,445102000000,湘桥区,445102010000,太平街道,445102010016,111,445102010016111,下西平路社区居民委员会
445100000000,潮州市,445102000000,湘桥区,445102010000,太平街道,445102010017,111,445102010017111,砖亭巷社区居民委员会
445100000000,潮州市,445102000000,湘桥区,445102010000,太平街道,445102010018,111,445102010018111,义兴社区居民委员会
445100000000,潮州市,445102000000,湘桥区,445102010000,太平街道,445102010019,111,445102010019111,南门社区居民委员会
445100000000,潮州市,445102000000,湘桥区,445102011000,西新街道,445102011001,111,445102011001111,南春路社区居民委员会
445100000000,潮州市,445102000000,湘桥区,445102011000,西新街道,445102011002,111,445102011002111,振德街社区居民委员会
445100000000,潮州市,445102000000,湘桥区,445102011000,西新街道,445102011003,111,445102011003111,春城楼社区居民委员会
445100000000,潮州市,445102000000,湘桥区,445102011000,西新街道,445102011004,111,445102011004111,南濠社区居民委员会
445100000000,潮州市,445102000000,湘桥区,445102011000,西新街道,445102011005,111,445102011005111,城新社区居民委员会
445100000000,潮州市,445102000000,湘桥区,445102011000,西新街道,445102011006,111,445102011006111,新桥社区居民委员会
445100000000,潮州市,445102000000,湘桥区,445102011000,西新街道,445102011007,111,445102011007111,新合社区居民委员会
445100000000,潮州市,445102000000,湘桥区,445102011000,西新街道,445102011008,111,445102011008111,西新社区居民委员会
445100000000,潮州市,445102000000,湘桥区,445102011000,西新街道,445102011009,111,445102011009111,布梳街社区居民委员会
445100000000,潮州市,445102000000,湘桥区,445102100000,意溪镇,445102100001,111,445102100001111,长和社区居民委员会
445100000000,潮州市,445102000000,湘桥区,445102100000,意溪镇,445102100002,111,445102100002111,寨内社区居民委员会
445100000000,潮州市,445102000000,湘桥区,445102100000,意溪镇,445102100003,111,445102100003111,坝街社区居民委员会
445100000000,潮州市,445102000000,湘桥区,445102100000,意溪镇,445102100200,112,445102100200112,上津村民委员会
445100000000,潮州市,445102000000,湘桥区,445102100000,意溪镇,445102100201,112,445102100201112,永安村民委员会
445100000000,潮州市,445102000000,湘桥区,445102100000,意溪镇,445102100202,112,445102100202112,中津村民委员会
445100000000,潮州市,445102000000,湘桥区,445102100000,意溪镇,445102100203,112,445102100203112,小陂村民委员会
445100000000,潮州市,445102000000,湘桥区,445102100000,意溪镇,445102100204,112,445102100204112,书厝楼村民委员会
445100000000,潮州市,445102000000,湘桥区,445102100000,意溪镇,445102100205,112,445102100205112,石牌村民委会
445100000000,潮州市,445102000000,湘桥区,445102100000,意溪镇,445102100206,112,445102100206112,东洋塭村民委员会
445100000000,潮州市,445102000000,湘桥区,445102100000,意溪镇,445102100207,111,445102100207111,东郊村民委员会
445100000000,潮州市,445102000000,湘桥区,445102100000,意溪镇,445102100208,112,445102100208112,团三村民委员会
445100000000,潮州市,445102000000,湘桥区,445102100000,意溪镇,445102100209,112,445102100209112,橡埔村民委员会
445100000000,潮州市,445102000000,湘桥区,445102100000,意溪镇,445102100210,220,445102100210220,四益村民委员会
445100000000,潮州市,445102000000,湘桥区,445102100000,意溪镇,445102100211,220,445102100211220,头塘村民委员会
445100000000,潮州市,445102000000,湘桥区,445102100000,意溪镇,445102100212,220,445102100212220,河北村民委员会
445100000000,潮州市,445102000000,湘桥区,445102100000,意溪镇,445102100213,112,445102100213112,埔东村民委员会
445100000000,潮州市,445102000000,湘桥区,445102100000,意溪镇,445102100214,220,445102100214220,坪埔村民委员会
445100000000,潮州市,445102000000,湘桥区,445102100000,意溪镇,445102100215,112,445102100215112,后径村民委员会
445100000000,潮州市,445102000000,湘桥区,445102100000,意溪镇,445102100216,112,445102100216112,锡美村民委员会
445100000000,潮州市,445102000000,湘桥区,445102100000,意溪镇,445102100217,220,445102100217220,西都村民委员会
445100000000,潮州市,445102000000,湘桥区,445102100000,意溪镇,445102100218,220,445102100218220,莲上村民委员会
445100000000,潮州市,445102000000,湘桥区,445102100000,意溪镇,445102100219,220,445102100219220,下坪村民委员会
445100000000,潮州市,445102000000,湘桥区,445102100000,意溪镇,445102100220,112,445102100220112,四宁村民委员会
445100000000,潮州市,445102000000,湘桥区,445102100000,意溪镇,445102100221,112,445102100221112,古庵村民委员会
445100000000,潮州市,445102000000,湘桥区,445102100000,意溪镇,445102100222,112,445102100222112,桂坑村民委员会
445100000000,潮州市,445102000000,湘桥区,445102100000,意溪镇,445102100223,112,445102100223112,荆山村民委员会
445100000000,潮州市,445102000000,湘桥区,445102111000,磷溪镇,445102111001,121,445102111001121,磷溪居民委员会
445100000000,潮州市,445102000000,湘桥区,445102111000,磷溪镇,445102111200,122,445102111200122,福聚村民委员会
445100000000,潮州市,445102000000,湘桥区,445102111000,磷溪镇,445102111201,122,445102111201122,塘边村民委员会
445100000000,潮州市,445102000000,湘桥区,445102111000,磷溪镇,445102111202,122,445102111202122,仙田一村民委员会
445100000000,潮州市,445102000000,湘桥区,445102111000,磷溪镇,445102111203,122,445102111203122,仙田二村民委员会
445100000000,潮州市,445102000000,湘桥区,445102111000,磷溪镇,445102111204,122,445102111204122,仙田三村民委员会
445100000000,潮州市,445102000000,湘桥区,445102111000,磷溪镇,445102111205,122,445102111205122,凤美村民委员会
445100000000,潮州市,445102000000,湘桥区,445102111000,磷溪镇,445102111206,122,445102111206122,埔涵村民委员会
445100000000,潮州市,445102000000,湘桥区,445102111000,磷溪镇,445102111207,122,445102111207122,窑美村民委员会
445100000000,潮州市,445102000000,湘桥区,445102111000,磷溪镇,445102111208,122,445102111208122,田心村民委员会
445100000000,潮州市,445102000000,湘桥区,445102111000,磷溪镇,445102111209,220,445102111209220,顶厝洲村民委员会
445100000000,潮州市,445102000000,湘桥区,445102111000,磷溪镇,445102111210,220,445102111210220,仙河村民委员会
445100000000,潮州市,445102000000,湘桥区,445102111000,磷溪镇,445102111211,220,445102111211220,塔后村民委员会
445100000000,潮州市,445102000000,湘桥区,445102111000,磷溪镇,445102111212,220,445102111212220,急水村民委员会
445100000000,潮州市,445102000000,湘桥区,445102111000,磷溪镇,445102111213,220,445102111213220,饶砂村民委员会
445100000000,潮州市,445102000000,湘桥区,445102111000,磷溪镇,445102111214,220,445102111214220,后洋堤村民委员会
445100000000,潮州市,445102000000,湘桥区,445102111000,磷溪镇,445102111215,220,445102111215220,仙美村民委员会
445100000000,潮州市,445102000000,湘桥区,445102111000,磷溪镇,445102111216,220,445102111216220,北堤村民委员会
445100000000,潮州市,445102000000,湘桥区,445102111000,磷溪镇,445102111217,220,445102111217220,旸山村民委员会
445100000000,潮州市,445102000000,湘桥区,445102111000,磷溪镇,445102111218,220,445102111218220,内坑村民委员会
445100000000,潮州市,445102000000,湘桥区,445102111000,磷溪镇,445102111219,220,445102111219220,美堤村民委员会
445100000000,潮州市,445102000000,湘桥区,445102111000,磷溪镇,445102111220,220,445102111220220,岗湖村民委员会
445100000000,潮州市,445102000000,湘桥区,445102111000,磷溪镇,445102111221,122,445102111221122,溪口一村民委员会
445100000000,潮州市,445102000000,湘桥区,445102111000,磷溪镇,445102111222,122,445102111222122,溪口二村民委员会
445100000000,潮州市,445102000000,湘桥区,445102111000,磷溪镇,445102111223,121,445102111223121,溪口三村民委员会
445100000000,潮州市,445102000000,湘桥区,445102111000,磷溪镇,445102111224,122,445102111224122,溪口四村民委员会
445100000000,潮州市,445102000000,湘桥区,445102111000,磷溪镇,445102111225,122,445102111225122,溪口五村民委员会
445100000000,潮州市,445102000000,湘桥区,445102111000,磷溪镇,445102111226,122,445102111226122,溪口七村民委员会
445100000000,潮州市,445102000000,湘桥区,445102111000,磷溪镇,445102111227,122,445102111227122,溪口八村民委员会
445100000000,潮州市,445102000000,湘桥区,445102111000,磷溪镇,445102111228,220,445102111228220,英山村民委员会
445100000000,潮州市,445102000000,湘桥区,445102111000,磷溪镇,445102111229,220,445102111229220,西坑村民委员会
445100000000,潮州市,445102000000,湘桥区,445102111000,磷溪镇,445102111230,220,445102111230220,芦庄村民委员会
445100000000,潮州市,445102000000,湘桥区,445102112000,铁铺镇,445102112001,121,445102112001121,铁铺社区居民委员会
445100000000,潮州市,445102000000,湘桥区,445102112000,铁铺镇,445102112200,122,445102112200122,坎下村民委员会
445100000000,潮州市,445102000000,湘桥区,445102112000,铁铺镇,445102112201,220,445102112201220,灰荣村民委员会
445100000000,潮州市,445102000000,湘桥区,445102112000,铁铺镇,445102112202,220,445102112202220,坑巷村民委员会
445100000000,潮州市,445102000000,湘桥区,445102112000,铁铺镇,445102112203,220,445102112203220,山后村民委员会
445100000000,潮州市,445102000000,湘桥区,445102112000,铁铺镇,445102112204,220,445102112204220,东山前村民委员会
445100000000,潮州市,445102000000,湘桥区,445102112000,铁铺镇,445102112205,220,445102112205220,石坵头村民委员会
445100000000,潮州市,445102000000,湘桥区,445102112000,铁铺镇,445102112206,220,445102112206220,桂林村民委员会
445100000000,潮州市,445102000000,湘桥区,445102112000,铁铺镇,445102112207,220,445102112207220,溪美寨村民委员会
445100000000,潮州市,445102000000,湘桥区,445102112000,铁铺镇,445102112208,220,445102112208220,小溪村民委员会
445100000000,潮州市,445102000000,湘桥区,445102112000,铁铺镇,445102112209,220,445102112209220,西陇村民委员会
445100000000,潮州市,445102000000,湘桥区,445102112000,铁铺镇,445102112210,220,445102112210220,溪头村民委员会
445100000000,潮州市,445102000000,湘桥区,445102112000,铁铺镇,445102112211,220,445102112211220,五乡村民委员会
445100000000,潮州市,445102000000,湘桥区,445102112000,铁铺镇,445102112212,220,445102112212220,尚书村民委员会
445100000000,潮州市,445102000000,湘桥区,445102112000,铁铺镇,445102112213,220,445102112213220,巷口村民委员会
445100000000,潮州市,445102000000,湘桥区,445102112000,铁铺镇,445102112214,220,445102112214220,仙岩村民委员会
445100000000,潮州市,445102000000,湘桥区,445102112000,铁铺镇,445102112215,220,445102112215220,坑门村委会
445100000000,潮州市,445102000000,湘桥区,445102112000,铁铺镇,445102112216,220,445102112216220,八角楼村委会
445100000000,潮州市,445102000000,湘桥区,445102112000,铁铺镇,445102112217,122,445102112217122,石板村委会
445100000000,潮州市,445102000000,湘桥区,445102112000,铁铺镇,445102112218,121,445102112218121,铺埔村委会
445100000000,潮州市,445102000000,湘桥区,445102112000,铁铺镇,445102112219,220,445102112219220,梅州板村委会
445100000000,潮州市,445102000000,湘桥区,445102112000,铁铺镇,445102112220,220,445102112220220,嫌水坑村委会
445100000000,潮州市,445102000000,湘桥区,445102112000,铁铺镇,445102112221,220,445102112221220,詹罗田村委会
445100000000,潮州市,445102000000,湘桥区,445102112000,铁铺镇,445102112222,220,445102112222220,大坑村委会
445100000000,潮州市,445102000000,湘桥区,445102113000,官塘镇,445102113001,121,445102113001121,官塘居民委员会
445100000000,潮州市,445102000000,湘桥区,445102113000,官塘镇,445102113200,220,445102113200220,奕湖村民委员会
445100000000,潮州市,445102000000,湘桥区,445102113000,官塘镇,445102113201,220,445102113201220,奕庵村民委员会
445100000000,潮州市,445102000000,湘桥区,445102113000,官塘镇,445102113202,220,445102113202220,奕东村民委员会
445100000000,潮州市,445102000000,湘桥区,445102113000,官塘镇,445102113203,220,445102113203220,尧里村民委员会
445100000000,潮州市,445102000000,湘桥区,445102113000,官塘镇,445102113204,220,445102113204220,苏三村民委员会
445100000000,潮州市,445102000000,湘桥区,445102113000,官塘镇,445102113205,220,445102113205220,苏二村民委员会
445100000000,潮州市,445102000000,湘桥区,445102113000,官塘镇,445102113206,220,445102113206220,宫头村民委员会
445100000000,潮州市,445102000000,湘桥区,445102113000,官塘镇,445102113207,220,445102113207220,顶乡村民委员会
445100000000,潮州市,445102000000,湘桥区,445102113000,官塘镇,445102113208,220,445102113208220,城甲村民委员会
445100000000,潮州市,445102000000,湘桥区,445102113000,官塘镇,445102113209,122,445102113209122,石湖村民委员会
445100000000,潮州市,445102000000,湘桥区,445102113000,官塘镇,445102113210,121,445102113210121,巷下村民委员会
445100000000,潮州市,445102000000,湘桥区,445102113000,官塘镇,445102113211,122,445102113211122,元房村民委员会
445100000000,潮州市,445102000000,湘桥区,445102113000,官塘镇,445102113212,122,445102113212122,巷头村民委员会
445100000000,潮州市,445102000000,湘桥区,445102113000,官塘镇,445102113213,220,445102113213220,象山村民委员会
445100000000,潮州市,445102000000,湘桥区,445102113000,官塘镇,445102113214,220,445102113214220,秋溪村民委员会
445100000000,潮州市,445102000000,湘桥区,445102400000,红山林场,445102400598,123,445102400598123,红山林场虚拟生活区
445100000000,潮州市,445102000000,湘桥区,445102401000,开发区,445102401498,111,445102401498111,开发区虚拟社区
445100000000,潮州市,445102000000,湘桥区,445102402000,潮州市凤泉湖高新技术产业开发区,445102402498,111,445102402498111,潮州市凤泉湖高新技术产业开发区虚拟社区
445100000000,潮州市,445103000000,潮安区,445103100000,古巷镇,445103100001,111,445103100001111,潮州市潮安区古巷镇古巷社区居民委员会
445100000000,潮州市,445103000000,潮安区,445103100000,古巷镇,445103100200,112,445103100200112,潮州市潮安区古巷镇枫洋一村民委员会
445100000000,潮州市,445103000000,潮安区,445103100000,古巷镇,445103100201,112,445103100201112,潮州市潮安区古巷镇枫洋二村民委员会
445100000000,潮州市,445103000000,潮安区,445103100000,古巷镇,445103100202,112,445103100202112,潮州市潮安区古巷镇枫洋三村民委员会
445100000000,潮州市,445103000000,潮安区,445103100000,古巷镇,445103100203,112,445103100203112,潮州市潮安区古巷镇枫洋四村民委员会
445100000000,潮州市,445103000000,潮安区,445103100000,古巷镇,445103100204,112,445103100204112,潮州市潮安区古巷镇崎头村民委员会
445100000000,潮州市,445103000000,潮安区,445103100000,古巷镇,445103100205,112,445103100205112,潮州市潮安区古巷镇孚中村民委员会
445100000000,潮州市,445103000000,潮安区,445103100000,古巷镇,445103100206,112,445103100206112,潮州市潮安区古巷镇锡岗村民委员会
445100000000,潮州市,445103000000,潮安区,445103100000,古巷镇,445103100207,112,445103100207112,潮州市潮安区古巷镇福庆村民委员会
445100000000,潮州市,445103000000,潮安区,445103100000,古巷镇,445103100208,112,445103100208112,潮州市潮安区古巷镇永安寨村民委员会
445100000000,潮州市,445103000000,潮安区,445103100000,古巷镇,445103100209,112,445103100209112,潮州市潮安区古巷镇古巷一村民委员会
445100000000,潮州市,445103000000,潮安区,445103100000,古巷镇,445103100210,111,445103100210111,潮州市潮安区古巷镇古巷二村民委员会
445100000000,潮州市,445103000000,潮安区,445103100000,古巷镇,445103100211,112,445103100211112,潮州市潮安区古巷镇古巷三村民委员会
445100000000,潮州市,445103000000,潮安区,445103100000,古巷镇,445103100212,112,445103100212112,潮州市潮安区古巷镇古巷四村民委员会
445100000000,潮州市,445103000000,潮安区,445103100000,古巷镇,445103100213,112,445103100213112,潮州市潮安区古巷镇古巷五村民委员会
445100000000,潮州市,445103000000,潮安区,445103100000,古巷镇,445103100214,112,445103100214112,潮州市潮安区古巷镇横溪村民委员会
445100000000,潮州市,445103000000,潮安区,445103100000,古巷镇,445103100215,220,445103100215220,潮州市潮安区古巷镇东岗村民委员会
445100000000,潮州市,445103000000,潮安区,445103100000,古巷镇,445103100216,220,445103100216220,潮州市潮安区古巷镇水美李村民委员会
445100000000,潮州市,445103000000,潮安区,445103100000,古巷镇,445103100217,220,445103100217220,潮州市潮安区古巷镇网地村民委员会
445100000000,潮州市,445103000000,潮安区,445103101000,登塘镇,445103101001,121,445103101001121,潮州市潮安区登塘镇登塘社区居民委员会
445100000000,潮州市,445103000000,潮安区,445103101000,登塘镇,445103101002,121,445103101002121,潮州市潮安区登塘镇田东社区居民委员会
445100000000,潮州市,445103000000,潮安区,445103101000,登塘镇,445103101200,121,445103101200121,潮州市潮安区登塘镇登塘村民委员会
445100000000,潮州市,445103000000,潮安区,445103101000,登塘镇,445103101201,220,445103101201220,潮州市潮安区登塘镇笔埔村民委员会
445100000000,潮州市,445103000000,潮安区,445103101000,登塘镇,445103101202,220,445103101202220,潮州市潮安区登塘镇白云村民委员会
445100000000,潮州市,445103000000,潮安区,445103101000,登塘镇,445103101203,122,445103101203122,潮州市潮安区登塘镇扬美村民委员会
445100000000,潮州市,445103000000,潮安区,445103101000,登塘镇,445103101204,220,445103101204220,潮州市潮安区登塘镇林妈陂一村民委员会
445100000000,潮州市,445103000000,潮安区,445103101000,登塘镇,445103101205,122,445103101205122,潮州市潮安区登塘镇林妈陂二村民委员会
445100000000,潮州市,445103000000,潮安区,445103101000,登塘镇,445103101206,220,445103101206220,潮州市潮安区登塘镇溪墘寮村民委员会
445100000000,潮州市,445103000000,潮安区,445103101000,登塘镇,445103101207,220,445103101207220,潮州市潮安区登塘镇郑岗村民委员会
445100000000,潮州市,445103000000,潮安区,445103101000,登塘镇,445103101208,220,445103101208220,潮州市潮安区登塘镇下林村民委员会
445100000000,潮州市,445103000000,潮安区,445103101000,登塘镇,445103101209,220,445103101209220,潮州市潮安区登塘镇凤岗埔村民委员会
445100000000,潮州市,445103000000,潮安区,445103101000,登塘镇,445103101210,220,445103101210220,潮州市潮安区登塘镇三新乡村民委员会
445100000000,潮州市,445103000000,潮安区,445103101000,登塘镇,445103101211,220,445103101211220,潮州市潮安区登塘镇东寮村民委员会
445100000000,潮州市,445103000000,潮安区,445103101000,登塘镇,445103101212,220,445103101212220,潮州市潮安区登塘镇平林村民委员会
445100000000,潮州市,445103000000,潮安区,445103101000,登塘镇,445103101213,220,445103101213220,潮州市潮安区登塘镇尧田村民委员会
445100000000,潮州市,445103000000,潮安区,445103101000,登塘镇,445103101214,220,445103101214220,潮州市潮安区登塘镇白水村民委员会
445100000000,潮州市,445103000000,潮安区,445103101000,登塘镇,445103101215,220,445103101215220,潮州市潮安区登塘镇关竹村民委员会
445100000000,潮州市,445103000000,潮安区,445103101000,登塘镇,445103101216,220,445103101216220,潮州市潮安区登塘镇枫树员村民委员会
445100000000,潮州市,445103000000,潮安区,445103101000,登塘镇,445103101217,220,445103101217220,潮州市潮安区登塘镇白茫洲村民委员会
445100000000,潮州市,445103000000,潮安区,445103101000,登塘镇,445103101218,220,445103101218220,潮州市潮安区登塘镇新西坑村民委员会
445100000000,潮州市,445103000000,潮安区,445103101000,登塘镇,445103101219,220,445103101219220,潮州市潮安区登塘镇横洋村民委员会
445100000000,潮州市,445103000000,潮安区,445103101000,登塘镇,445103101220,220,445103101220220,潮州市潮安区登塘镇田东村民委员会
445100000000,潮州市,445103000000,潮安区,445103101000,登塘镇,445103101221,220,445103101221220,潮州市潮安区登塘镇黄潭村民委员会
445100000000,潮州市,445103000000,潮安区,445103101000,登塘镇,445103101222,220,445103101222220,潮州市潮安区登塘镇伍全村民委员会
445100000000,潮州市,445103000000,潮安区,445103101000,登塘镇,445103101223,220,445103101223220,潮州市潮安区登塘镇栖凤村民委员会
445100000000,潮州市,445103000000,潮安区,445103101000,登塘镇,445103101224,220,445103101224220,潮州市潮安区登塘镇小葫芦村民委员会
445100000000,潮州市,445103000000,潮安区,445103101000,登塘镇,445103101225,220,445103101225220,潮州市潮安区登塘镇大葫芦村民委员会
445100000000,潮州市,445103000000,潮安区,445103101000,登塘镇,445103101226,220,445103101226220,潮州市潮安区登塘镇世田村民委员会
445100000000,潮州市,445103000000,潮安区,445103103000,凤塘镇,445103103001,121,445103103001121,潮州市潮安区凤塘镇凤塘社区居民委员会
445100000000,潮州市,445103000000,潮安区,445103103000,凤塘镇,445103103200,122,445103103200122,潮州市潮安区凤塘镇东门村民委员会
445100000000,潮州市,445103000000,潮安区,445103103000,凤塘镇,445103103201,122,445103103201122,潮州市潮安区凤塘镇南门村民委员会
445100000000,潮州市,445103000000,潮安区,445103103000,凤塘镇,445103103202,121,445103103202121,潮州市潮安区凤塘镇大埕村民委员会
445100000000,潮州市,445103000000,潮安区,445103103000,凤塘镇,445103103203,122,445103103203122,潮州市潮安区凤塘镇浮岗村民委员会
445100000000,潮州市,445103000000,潮安区,445103103000,凤塘镇,445103103204,122,445103103204122,潮州市潮安区凤塘镇凤岗村民委员会
445100000000,潮州市,445103000000,潮安区,445103103000,凤塘镇,445103103205,220,445103103205220,潮州市潮安区凤塘镇南陇村民委员会
445100000000,潮州市,445103000000,潮安区,445103103000,凤塘镇,445103103206,220,445103103206220,潮州市潮安区凤塘镇邱厝村民委员会
445100000000,潮州市,445103000000,潮安区,445103103000,凤塘镇,445103103207,220,445103103207220,潮州市潮安区凤塘镇泮洋村民委员会
445100000000,潮州市,445103000000,潮安区,445103103000,凤塘镇,445103103208,220,445103103208220,潮州市潮安区凤塘镇冯厝村民委员会
445100000000,潮州市,445103000000,潮安区,445103103000,凤塘镇,445103103209,220,445103103209220,潮州市潮安区凤塘镇吉林村民委员会
445100000000,潮州市,445103000000,潮安区,445103103000,凤塘镇,445103103210,220,445103103210220,潮州市潮安区凤塘镇双岗村民委员会
445100000000,潮州市,445103000000,潮安区,445103103000,凤塘镇,445103103211,220,445103103211220,潮州市潮安区凤塘镇湖美村民委员会
445100000000,潮州市,445103000000,潮安区,445103103000,凤塘镇,445103103212,220,445103103212220,潮州市潮安区凤塘镇粦畔村民委员会
445100000000,潮州市,445103000000,潮安区,445103103000,凤塘镇,445103103213,220,445103103213220,潮州市潮安区凤塘镇东龙村民委员会
445100000000,潮州市,445103000000,潮安区,445103103000,凤塘镇,445103103214,220,445103103214220,潮州市潮安区凤塘镇沟头村民委员会
445100000000,潮州市,445103000000,潮安区,445103103000,凤塘镇,445103103215,220,445103103215220,潮州市潮安区凤塘镇英凤村民委员会
445100000000,潮州市,445103000000,潮安区,445103103000,凤塘镇,445103103216,220,445103103216220,潮州市潮安区凤塘镇凤水村民委员会
445100000000,潮州市,445103000000,潮安区,445103103000,凤塘镇,445103103217,220,445103103217220,潮州市潮安区凤塘镇凤里村民委员会
445100000000,潮州市,445103000000,潮安区,445103103000,凤塘镇,445103103218,122,445103103218122,潮州市潮安区凤塘镇玉窖村民委员会
445100000000,潮州市,445103000000,潮安区,445103103000,凤塘镇,445103103219,220,445103103219220,潮州市潮安区凤塘镇新乡村民委员会
445100000000,潮州市,445103000000,潮安区,445103103000,凤塘镇,445103103220,220,445103103220220,潮州市潮安区凤塘镇义桥村民委员会
445100000000,潮州市,445103000000,潮安区,445103103000,凤塘镇,445103103221,220,445103103221220,潮州市潮安区凤塘镇淇园村民委员会
445100000000,潮州市,445103000000,潮安区,445103103000,凤塘镇,445103103222,220,445103103222220,潮州市潮安区凤塘镇林兜村民委员会
445100000000,潮州市,445103000000,潮安区,445103103000,凤塘镇,445103103223,220,445103103223220,潮州市潮安区凤塘镇书图村民委员会
445100000000,潮州市,445103000000,潮安区,445103103000,凤塘镇,445103103224,220,445103103224220,潮州市潮安区凤塘镇洪巷村民委员会
445100000000,潮州市,445103000000,潮安区,445103103000,凤塘镇,445103103225,122,445103103225122,潮州市潮安区凤塘镇东和村民委员会
445100000000,潮州市,445103000000,潮安区,445103103000,凤塘镇,445103103226,122,445103103226122,潮州市潮安区凤塘镇盛户村民委员会
445100000000,潮州市,445103000000,潮安区,445103103000,凤塘镇,445103103227,122,445103103227122,潮州市潮安区凤塘镇西和村民委员会
445100000000,潮州市,445103000000,潮安区,445103103000,凤塘镇,445103103228,220,445103103228220,潮州市潮安区凤塘镇新和村民委员会
445100000000,潮州市,445103000000,潮安区,445103103000,凤塘镇,445103103229,220,445103103229220,潮州市潮安区凤塘镇和安村民委员会
445100000000,潮州市,445103000000,潮安区,445103104000,浮洋镇,445103104001,122,445103104001122,潮州市潮安区浮洋镇永大社区居民委员会
445100000000,潮州市,445103000000,潮安区,445103104000,浮洋镇,445103104002,122,445103104002122,潮州市潮安区浮洋镇和平社区居民委员会
445100000000,潮州市,445103000000,潮安区,445103104000,浮洋镇,445103104003,122,445103104003122,潮州市潮安区浮洋镇胜利社区居民委员会
445100000000,潮州市,445103000000,潮安区,445103104000,浮洋镇,445103104004,122,445103104004122,潮州市潮安区浮洋镇中兴社区居民委员会
445100000000,潮州市,445103000000,潮安区,445103104000,浮洋镇,445103104200,122,445103104200122,潮州市潮安区浮洋镇徐陇村民委员会
445100000000,潮州市,445103000000,潮安区,445103104000,浮洋镇,445103104201,122,445103104201122,潮州市潮安区浮洋镇陇美村民委员会
445100000000,潮州市,445103000000,潮安区,445103104000,浮洋镇,445103104202,220,445103104202220,潮州市潮安区浮洋镇仙庭村民委员会
445100000000,潮州市,445103000000,潮安区,445103104000,浮洋镇,445103104203,220,445103104203220,潮州市潮安区浮洋镇东陇村民委员会
445100000000,潮州市,445103000000,潮安区,445103104000,浮洋镇,445103104204,122,445103104204122,潮州市潮安区浮洋镇东边村民委员会
445100000000,潮州市,445103000000,潮安区,445103104000,浮洋镇,445103104205,122,445103104205122,潮州市潮安区浮洋镇庵后村民委员会
445100000000,潮州市,445103000000,潮安区,445103104000,浮洋镇,445103104206,122,445103104206122,潮州市潮安区浮洋镇厦里美村民委员会
445100000000,潮州市,445103000000,潮安区,445103104000,浮洋镇,445103104207,122,445103104207122,潮州市潮安区浮洋镇洪巷村民委员会
445100000000,潮州市,445103000000,潮安区,445103104000,浮洋镇,445103104208,220,445103104208220,潮州市潮安区浮洋镇斗文村民委员会
445100000000,潮州市,445103000000,潮安区,445103104000,浮洋镇,445103104209,220,445103104209220,潮州市潮安区浮洋镇井里村民委员会
445100000000,潮州市,445103000000,潮安区,445103104000,浮洋镇,445103104210,220,445103104210220,潮州市潮安区浮洋镇桃李陇村民委员会
445100000000,潮州市,445103000000,潮安区,445103104000,浮洋镇,445103104211,220,445103104211220,潮州市潮安区浮洋镇乐桥村民委员会
445100000000,潮州市,445103000000,潮安区,445103104000,浮洋镇,445103104212,220,445103104212220,潮州市潮安区浮洋镇深洋村民委员会
445100000000,潮州市,445103000000,潮安区,445103104000,浮洋镇,445103104213,220,445103104213220,潮州市潮安区浮洋镇花宫村民委员会
445100000000,潮州市,445103000000,潮安区,445103104000,浮洋镇,445103104214,122,445103104214122,潮州市潮安区浮洋镇刘厝村民委员会
445100000000,潮州市,445103000000,潮安区,445103104000,浮洋镇,445103104215,122,445103104215122,潮州市潮安区浮洋镇潘吴村民委员会
445100000000,潮州市,445103000000,潮安区,445103104000,浮洋镇,445103104216,220,445103104216220,潮州市潮安区浮洋镇颜厝村民委员会
445100000000,潮州市,445103000000,潮安区,445103104000,浮洋镇,445103104217,220,445103104217220,潮州市潮安区浮洋镇大吴村民委员会
445100000000,潮州市,445103000000,潮安区,445103104000,浮洋镇,445103104218,122,445103104218122,潮州市潮安区浮洋镇新安村民委员会
445100000000,潮州市,445103000000,潮安区,445103104000,浮洋镇,445103104219,122,445103104219122,潮州市潮安区浮洋镇下新安村民委员会
445100000000,潮州市,445103000000,潮安区,445103104000,浮洋镇,445103104220,220,445103104220220,潮州市潮安区浮洋镇凤仪村民委员会
445100000000,潮州市,445103000000,潮安区,445103104000,浮洋镇,445103104221,122,445103104221122,潮州市潮安区浮洋镇潘刘村民委员会
445100000000,潮州市,445103000000,潮安区,445103104000,浮洋镇,445103104222,122,445103104222122,潮州市潮安区浮洋镇高义村民委员会
